/ufrc/burleigh/nhans/GitHubNH/revBB
c25a-s1.ufhpc
Fri May 31 15:49:23 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
18820       |       -260.795   |       -273.328   |        12.5334   |      0.1415872   |    2.27352e-06   |      0.1001059   |   00:11:25   |   00:00:42   |
18830       |       -254.296   |       -268.143   |        13.8476   |      0.2026701   |   1.039239e-06   |     0.08267263   |   00:11:25   |   00:00:42   |
18840       |       -254.882   |       -268.218   |        13.3362   |      0.2026701   |   1.442874e-06   |      0.1218461   |   00:11:26   |   00:00:42   |
18850       |        -255.23   |        -268.96   |        13.7306   |      0.1732295   |   1.037763e-06   |      0.1085838   |   00:11:26   |   00:00:41   |
18860       |       -254.155   |       -267.769   |        13.6134   |      0.1939947   |   1.287213e-06   |      0.1070282   |   00:11:26   |   00:00:41   |
18870       |       -254.511   |       -268.163   |        13.6516   |      0.1893351   |   1.046484e-06   |     0.09633138   |   00:11:27   |   00:00:41   |
18880       |       -254.421   |       -267.897   |        13.4754   |      0.2026984   |   1.253292e-06   |      0.1240495   |   00:11:27   |   00:00:40   |
18890       |       -254.443   |       -268.133   |        13.6899   |      0.1868842   |   1.030741e-06   |      0.1192248   |   00:11:27   |   00:00:40   |
18900       |       -255.885   |       -269.137   |        13.2518   |       0.195178   |   1.457812e-06   |      0.1215656   |   00:11:27   |   00:00:39   |
18900       |       -255.885   |       -269.137   |        13.2518   |       0.195178   |   1.457812e-06   |      0.1215656   |   00:11:28   |   00:00:40   |
18910       |       -256.388   |       -270.233   |        13.8455   |      0.1809476   |    1.04232e-06   |      0.1081489   |   00:11:28   |   00:00:39   |
18920       |       -255.814   |       -268.737   |        12.9234   |      0.2023517   |   2.212445e-06   |      0.1306608   |   00:11:28   |   00:00:39   |
18930       |       -258.557   |       -271.172   |        12.6146   |      0.1540013   |   2.980117e-06   |      0.1124101   |   00:11:29   |   00:00:38   |
18940       |       -261.323   |       -274.591   |        13.2683   |     0.07502042   |   1.161675e-06   |      0.1179781   |   00:11:29   |   00:00:38   |
18950       |       -257.137   |       -270.321   |        13.1843   |      0.1679705   |   1.762338e-06   |     0.08815342   |   00:11:29   |   00:00:38   |
18960       |       -256.625   |         -269.2   |        12.5751   |      0.1998932   |   2.601357e-06   |      0.1108062   |   00:11:29   |   00:00:37   |
18970       |        -255.01   |       -268.207   |        13.1965   |      0.1998353   |    1.93736e-06   |      0.1115968   |   00:11:30   |   00:00:37   |
18980       |       -257.199   |       -270.691   |        13.4916   |      0.1890087   |   1.661682e-06   |     0.09438661   |   00:11:30   |   00:00:37   |
18990       |       -255.653   |       -268.614   |         12.961   |      0.2022773   |   2.192873e-06   |      0.1186979   |   00:11:30   |   00:00:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
19000       |       -257.238   |       -270.416   |        13.1778   |      0.1897613   |   1.434294e-06   |      0.1313386   |   00:11:31   |   00:00:36   |
19000       |       -257.238   |       -270.416   |        13.1778   |      0.1897613   |   1.434294e-06   |      0.1313386   |   00:11:31   |   00:00:36   |
19010       |        -263.16   |        -273.77   |        10.6101   |      0.1036502   |   1.593476e-05   |      0.1017541   |   00:11:31   |   00:00:35   |
19020       |       -263.759   |       -273.688   |        9.92931   |     0.04128507   |     2.6403e-05   |     0.08024304   |   00:11:32   |   00:00:35   |
19030       |       -264.656   |       -274.306   |        9.64985   |     0.03717376   |   2.641517e-05   |     0.08802441   |   00:11:32   |   00:00:35   |
19040       |       -265.376   |       -274.592   |        9.21633   |      0.0298832   |   6.439284e-05   |       0.117525   |   00:11:32   |   00:00:34   |
19050       |       -266.673   |       -274.895   |        8.22167   |     0.01899122   |   9.964643e-05   |     0.09801894   |   00:11:33   |   00:00:34   |
19060       |       -264.725   |       -274.091   |        9.36577   |    0.006627181   |   7.592572e-05   |     0.09956643   |   00:11:33   |   00:00:34   |
19070       |       -264.121   |       -273.904   |        9.78284   |     0.04354991   |   6.682668e-05   |     0.08905914   |   00:11:33   |   00:00:33   |
19080       |       -264.181   |       -274.129   |        9.94796   |    0.007947419   |   2.822666e-05   |      0.1084866   |   00:11:33   |   00:00:33   |
19090       |       -264.152   |       -273.787   |         9.6355   |     0.01686652   |   6.194274e-05   |     0.08068745   |   00:11:34   |   00:00:33   |
19100       |       -264.209   |        -274.26   |         10.051   |     0.03383421   |   1.837213e-05   |     0.08529712   |   00:11:34   |   00:00:32   |
19100       |       -264.209   |        -274.26   |         10.051   |     0.03383421   |   1.837213e-05   |     0.08529712   |   00:11:34   |   00:00:32   |
19110       |       -263.754   |       -274.237   |        10.4828   |     0.02662803   |   1.163919e-05   |     0.03744211   |   00:11:35   |   00:00:32   |
19120       |       -263.537   |       -273.653   |        10.1162   |     0.05845778   |   4.306542e-05   |     0.07784955   |   00:11:35   |   00:00:31   |
19130       |       -257.822   |       -270.116   |        12.2934   |      0.1883002   |   3.832042e-06   |      0.1281423   |   00:11:35   |   00:00:31   |
19140       |       -255.243   |       -269.105   |         13.862   |      0.1998293   |   1.000674e-06   |     0.08494485   |   00:11:36   |   00:00:31   |
19150       |       -255.004   |       -268.588   |        13.5842   |      0.2011067   |   1.420744e-06   |     0.09412253   |   00:11:36   |   00:00:30   |
19160       |       -257.503   |       -270.651   |        13.1479   |      0.1610828   |   1.638557e-06   |      0.1246591   |   00:11:36   |   00:00:30   |
19170       |       -255.315   |       -268.804   |        13.4897   |      0.1812321   |   1.294724e-06   |       0.116366   |   00:11:36   |   00:00:30   |
19180       |       -258.676   |       -271.273   |        12.5974   |      0.1933329   |   4.586141e-06   |     0.08729446   |   00:11:37   |   00:00:29   |
19190       |       -255.838   |       -269.103   |        13.2647   |       0.196648   |   1.572068e-06   |       0.141176   |   00:11:37   |   00:00:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
19200       |       -256.932   |       -269.557   |        12.6249   |      0.1997342   |   3.296191e-06   |      0.1186982   |   00:11:37   |   00:00:29   |
19200       |       -256.932   |       -269.557   |        12.6249   |      0.1997342   |   3.296191e-06   |      0.1186982   |   00:11:37   |   00:00:29   |
19210       |       -255.944   |       -269.292   |        13.3477   |      0.1993288   |   1.365293e-06   |      0.1149791   |   00:11:38   |   00:00:28   |
19220       |       -256.468   |       -269.188   |        12.7194   |      0.1925883   |   3.058237e-06   |      0.1118352   |   00:11:38   |   00:00:28   |
19230       |       -254.737   |       -268.227   |        13.4896   |      0.1901777   |   1.136893e-06   |      0.1054503   |   00:11:38   |   00:00:27   |
19240       |       -254.124   |       -267.861   |        13.7365   |      0.1953084   |   1.020961e-06   |      0.1058524   |   00:11:39   |   00:00:27   |
19250       |       -254.291   |       -267.913   |        13.6218   |      0.1943818   |   1.110595e-06   |      0.1181579   |   00:11:39   |   00:00:27   |
19260       |       -259.554   |       -271.695   |        12.1404   |       0.161523   |   4.628162e-06   |      0.1165025   |   00:11:39   |   00:00:26   |
19270       |       -259.124   |       -270.995   |        11.8708   |      0.1933903   |   5.924508e-06   |     0.08318789   |   00:11:40   |   00:00:26   |
19280       |        -257.26   |       -270.474   |        13.2141   |      0.1584548   |   1.680466e-06   |       0.114422   |   00:11:40   |   00:00:26   |
19290       |       -255.907   |       -269.468   |         13.561   |       0.198131   |   1.592377e-06   |     0.09569726   |   00:11:40   |   00:00:25   |
19300       |       -255.417   |       -268.802   |        13.3846   |       0.174263   |   1.182103e-06   |     0.09219121   |   00:11:41   |   00:00:25   |
19300       |       -255.417   |       -268.802   |        13.3846   |       0.174263   |   1.182103e-06   |     0.09219121   |   00:11:41   |   00:00:25   |
19310       |       -259.232   |       -270.981   |        11.7484   |      0.1922754   |   6.708243e-06   |      0.1033363   |   00:11:41   |   00:00:25   |
19320       |       -267.086   |       -274.844   |         7.7579   |     0.08110419   |   0.0001603723   |     0.03600972   |   00:11:41   |   00:00:24   |
19330       |       -265.888   |       -275.427   |        9.53859   |      0.1617128   |   4.229908e-05   |     0.04857441   |   00:11:42   |   00:00:24   |
19340       |       -261.988   |       -273.686   |         11.698   |      0.1894541   |   4.458321e-06   |     0.05828152   |   00:11:42   |   00:00:23   |
19350       |       -263.679   |       -273.424   |        9.74443   |     0.08183916   |   3.896761e-05   |     0.06935798   |   00:11:42   |   00:00:23   |
19360       |       -265.881   |       -273.521   |        7.63933   |      0.2019519   |   0.0003781279   |     0.08862664   |   00:11:43   |   00:00:23   |
19370       |       -268.426   |       -274.721   |        6.29452   |     0.05096661   |   0.0009242258   |     0.09798152   |   00:11:43   |   00:00:22   |
19380       |       -272.167   |       -275.756   |        3.58929   |     0.01516956   |    0.009425289   |      0.1430396   |   00:11:43   |   00:00:22   |
19390       |        -269.72   |        -274.05   |         4.3299   |     0.01984184   |      0.0104818   |     0.05534619   |   00:11:44   |   00:00:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
19400       |       -269.609   |       -273.549   |        3.94012   |     0.03269046   |     0.01434914   |     0.06597292   |   00:11:44   |   00:00:21   |
19400       |       -269.609   |       -273.549   |        3.94012   |     0.03269046   |     0.01434914   |     0.06597292   |   00:11:44   |   00:00:21   |
19410       |       -270.367   |        -273.15   |        2.78336   |     0.03283714   |     0.05043036   |      0.1121042   |   00:11:45   |   00:00:21   |
19420       |        -270.14   |       -273.513   |        3.37263   |     0.01463421   |     0.03086301   |      0.1179499   |   00:11:45   |   00:00:21   |
19430       |       -272.481   |       -274.454   |        1.97347   |    0.008091096   |      0.1072237   |     0.08175048   |   00:11:45   |   00:00:20   |
19440       |        -271.56   |       -273.237   |          1.677   |    0.008282477   |      0.1101239   |      0.1013571   |   00:11:46   |   00:00:20   |
19450       |        -271.53   |       -273.655   |        2.12449   |    0.007817228   |     0.07397319   |       0.133672   |   00:11:46   |   00:00:19   |
19460       |       -271.056   |       -273.339   |        2.28332   |      0.1243325   |     0.07270482   |      0.1423894   |   00:11:46   |   00:00:19   |
19470       |       -271.983   |       -273.442   |        1.45868   |      0.1819835   |      0.1009669   |       0.118911   |   00:11:47   |   00:00:19   |
