/ufrc/burleigh/nhans/GitHubNH/revBB
c31b-s1.ufhpc
Fri May 31 14:43:21 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
7300        |       -265.434   |       -274.132   |        8.69792   |     0.03857708   |   0.0001666033   |     0.07440726   |   00:04:16   |   00:07:25   |
7300        |       -265.434   |       -274.132   |        8.69792   |     0.03857708   |   0.0001666033   |     0.07440726   |   00:04:16   |   00:07:25   |
7310        |       -266.526   |       -274.135   |        7.60943   |     0.06330758   |   0.0004608943   |     0.07546114   |   00:04:17   |   00:07:26   |
7320        |       -267.603   |        -274.23   |        6.62695   |     0.07727837   |    0.001089578   |      0.1066093   |   00:04:17   |   00:07:25   |
7330        |       -267.847   |       -274.159   |         6.3114   |     0.04276913   |    0.001359567   |       0.105298   |   00:04:18   |   00:07:25   |
7340        |         -266.7   |       -273.744   |        7.04421   |     0.06176204   |   0.0005346638   |     0.06521385   |   00:04:18   |   00:07:24   |
7350        |       -267.401   |       -275.515   |        8.11368   |     0.02765297   |   0.0001137196   |      0.1210351   |   00:04:18   |   00:07:24   |
7360        |       -266.961   |       -273.846   |        6.88485   |     0.03529553   |    0.001029459   |     0.09441838   |   00:04:19   |   00:07:24   |
7370        |       -267.458   |       -274.208   |        6.74997   |     0.08546037   |    0.001588733   |     0.08857991   |   00:04:19   |   00:07:23   |
7380        |       -267.344   |       -273.983   |        6.63863   |      0.1702804   |    0.001301163   |     0.09525947   |   00:04:19   |   00:07:22   |
7390        |       -266.491   |       -273.837   |        7.34633   |     0.08224249   |   0.0005212686   |      0.0895801   |   00:04:20   |   00:07:23   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
7400        |       -269.064   |       -274.049   |        4.98418   |      0.1302404   |    0.004786527   |     0.09785433   |   00:04:20   |   00:07:22   |
7400        |       -269.064   |       -274.049   |        4.98418   |      0.1302404   |    0.004786527   |     0.09785433   |   00:04:20   |   00:07:22   |
7410        |       -269.098   |       -274.475   |        5.37701   |     0.07541063   |    0.003888189   |      0.1141782   |   00:04:21   |   00:07:23   |
7420        |       -270.658   |       -275.586   |        4.92764   |      0.1141356   |    0.003621717   |       0.111718   |   00:04:21   |   00:07:22   |
7430        |       -269.628   |       -274.756   |         5.1282   |     0.04996331   |    0.002081189   |     0.03153816   |   00:04:21   |   00:07:21   |
7440        |       -270.533   |       -274.146   |        3.61305   |     0.02339815   |    0.008798076   |     0.01395913   |   00:04:22   |   00:07:22   |
7450        |       -272.823   |       -273.719   |        0.89577   |     0.05181735   |      0.0675866   |     0.00753071   |   00:04:22   |   00:07:21   |
7460        |       -272.602   |       -274.018   |        1.41545   |     0.02845104   |     0.04430155   |    0.007888216   |   00:04:22   |   00:07:20   |
7470        |       -272.195   |        -272.44   |       0.244744   |    0.003490315   |      0.1384674   |    0.008705163   |   00:04:23   |   00:07:21   |
7480        |       -271.954   |       -272.286   |       0.332269   |     0.01227151   |      0.1214414   |    0.007988829   |   00:04:23   |   00:07:20   |
7490        |       -271.772   |       -273.758   |        1.98575   |     0.01796044   |     0.03659465   |    0.005832269   |   00:04:24   |   00:07:20   |
7500        |       -271.962   |       -275.196   |        3.23325   |     0.03530494   |     0.01149031   |    0.005332429   |   00:04:24   |   00:07:20   |
7500        |       -271.962   |       -275.196   |        3.23325   |     0.03530494   |     0.01149031   |    0.005332429   |   00:04:24   |   00:07:20   |
7510        |       -271.065   |       -274.596   |        3.53078   |     0.02049737   |    0.007939809   |    0.004698804   |   00:04:24   |   00:07:19   |
7520        |       -272.278   |        -273.12   |       0.841677   |     0.02686837   |      0.0930461   |    0.007431958   |   00:04:25   |   00:07:19   |
7530        |       -272.843   |       -273.796   |       0.953388   |     0.05734076   |     0.06884384   |    0.008982991   |   00:04:25   |   00:07:18   |
7540        |       -272.987   |       -274.865   |         1.8772   |     0.01366905   |      0.0282115   |    0.006649133   |   00:04:26   |   00:07:19   |
7550        |       -270.143   |       -274.276   |        4.13255   |     0.02009634   |    0.003672857   |    0.005093912   |   00:04:26   |   00:07:18   |
7560        |       -269.668   |        -274.54   |        4.87222   |     0.03195922   |    0.002017787   |     0.00548049   |   00:04:26   |   00:07:17   |
7570        |       -269.658   |       -274.844   |        5.18539   |     0.04465503   |   0.0008390954   |     0.00334928   |   00:04:27   |   00:07:18   |
7580        |       -269.465   |       -275.619   |        6.15459   |     0.01002127   |   0.0005401885   |    0.002625927   |   00:04:27   |   00:07:17   |
7590        |       -267.074   |        -274.93   |        7.85602   |    0.009109414   |   8.085868e-05   |    0.004177805   |   00:04:27   |   00:07:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
7600        |       -268.226   |       -274.348   |        6.12202   |     0.02524748   |   0.0005699642   |    0.005749792   |   00:04:28   |   00:07:17   |
7600        |       -268.226   |       -274.348   |        6.12202   |     0.02524748   |   0.0005699642   |    0.005749792   |   00:04:28   |   00:07:17   |
7610        |       -271.284   |       -275.321   |        4.03629   |     0.06211656   |     0.00377429   |    0.009720887   |   00:04:28   |   00:07:16   |
7620        |       -270.692   |       -275.089   |        4.39676   |      0.0508318   |     0.00376557   |    0.008291335   |   00:04:28   |   00:07:15   |
7630        |       -272.394   |       -276.295   |        3.90137   |      0.0458492   |    0.008197138   |    0.008837051   |   00:04:29   |   00:07:16   |
7640        |        -270.16   |       -274.603   |        4.44265   |     0.00959471   |    0.006193217   |     0.09070018   |   00:04:29   |   00:07:15   |
7650        |       -270.374   |       -275.372   |        4.99859   |    0.006363329   |    0.002664807   |      0.1384536   |   00:04:29   |   00:07:14   |
7660        |       -271.466   |       -275.894   |        4.42811   |     0.01414851   |    0.001878157   |     0.06277472   |   00:04:30   |   00:07:14   |
7670        |       -271.866   |       -275.871   |        4.00434   |     0.01513542   |    0.004724185   |      0.1302452   |   00:04:30   |   00:07:14   |
7680        |       -271.146   |       -274.106   |        2.95974   |     0.02806062   |     0.01850633   |     0.02472233   |   00:04:30   |   00:07:13   |
7690        |       -271.091   |       -272.567   |        1.47603   |     0.01501655   |     0.08200174   |     0.02792108   |   00:04:31   |   00:07:13   |
7700        |        -270.97   |       -273.528   |        2.55805   |     0.09210415   |     0.03914129   |     0.08064595   |   00:04:31   |   00:07:12   |
7700        |        -270.97   |       -273.528   |        2.55805   |     0.09210415   |     0.03914129   |     0.08064595   |   00:04:31   |   00:07:12   |
7710        |       -269.766   |       -274.357   |        4.59078   |     0.03866515   |     0.01041434   |     0.07316532   |   00:04:31   |   00:07:11   |
7720        |       -269.896   |       -273.733   |        3.83708   |     0.05660232   |     0.01270532   |     0.08877535   |   00:04:32   |   00:07:12   |
7730        |         -267.4   |       -274.407   |        7.00703   |     0.03172273   |   0.0009064253   |     0.06669401   |   00:04:32   |   00:07:11   |
7740        |       -265.757   |       -273.356   |         7.5993   |      0.1479427   |   0.0004045046   |     0.09071721   |   00:04:33   |   00:07:12   |
7750        |       -269.145   |       -274.726   |          5.581   |      0.2022622   |    0.002840615   |     0.06934869   |   00:04:33   |   00:07:11   |
7760        |        -268.94   |       -273.852   |        4.91218   |       0.126139   |    0.006283207   |     0.09784296   |   00:04:33   |   00:07:10   |
7770        |       -269.492   |       -273.592   |        4.10067   |      0.1676313   |     0.01934893   |      0.1048669   |   00:04:34   |   00:07:11   |
7780        |       -269.886   |        -273.87   |        3.98445   |     0.09451217   |     0.01816146   |      0.1170158   |   00:04:34   |   00:07:10   |
7790        |       -271.534   |       -274.016   |        2.48262   |      0.1548626   |     0.04490578   |       0.123886   |   00:04:34   |   00:07:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
7800        |       -270.871   |       -273.654   |        2.78316   |       0.202117   |     0.03744141   |      0.1140123   |   00:04:35   |   00:07:10   |
7800        |       -270.871   |       -273.654   |        2.78316   |       0.202117   |     0.03744141   |      0.1140123   |   00:04:35   |   00:07:10   |
7810        |       -270.463   |       -273.209   |        2.74573   |      0.1030954   |     0.04870109   |      0.1125145   |   00:04:35   |   00:07:09   |
7820        |       -270.736   |       -273.808   |        3.07183   |     0.05581133   |      0.0325176   |      0.1224099   |   00:04:35   |   00:07:08   |
7830        |       -269.342   |       -273.804   |        4.46203   |      0.1626763   |     0.01165852   |      0.1081637   |   00:04:36   |   00:07:08   |
7840        |       -271.979   |       -273.624   |        1.64528   |     0.09803005   |      0.0752965   |     0.08348129   |   00:04:36   |   00:07:08   |
7850        |       -270.916   |       -275.559   |        4.64255   |     0.01849578   |    0.006738779   |     0.02307165   |   00:04:36   |   00:07:07   |
7860        |        -269.81   |       -274.657   |        4.84793   |    0.005969671   |    0.005947991   |     0.05650859   |   00:04:37   |   00:07:07   |
7870        |        -269.92   |       -273.483   |        3.56322   |     0.03039765   |     0.01679506   |     0.05496848   |   00:04:37   |   00:07:06   |
7880        |       -271.835   |       -274.298   |        2.46338   |      0.1083008   |     0.03924223   |     0.05321833   |   00:04:38   |   00:07:07   |
7890        |       -271.238   |       -273.875   |         2.6366   |     0.07814197   |     0.04194511   |     0.06088809   |   00:04:38   |   00:07:06   |
7900        |       -271.588   |       -273.159   |        1.57141   |     0.07772799   |     0.09628855   |     0.08519786   |   00:04:38   |   00:07:05   |
7900        |       -271.588   |       -273.159   |        1.57141   |     0.07772799   |     0.09628855   |     0.08519786   |   00:04:38   |   00:07:05   |
7910        |       -271.932   |       -273.247   |        1.31447   |     0.01999874   |      0.1417523   |       0.101424   |   00:04:39   |   00:07:06   |
7920        |       -273.103   |       -273.671   |       0.567768   |     0.08660685   |      0.1835377   |      0.1045297   |   00:04:39   |   00:07:05   |
7930        |       -272.133   |        -273.44   |        1.30663   |     0.05732334   |      0.1342383   |      0.1037742   |   00:04:40   |   00:07:06   |
